"","scientificNameID","scientificName","taxonGroup","organismQuantity","locationID","locality","河川代碼","decimalLatitude","decimalLongitude"
"4493",381842,"Rhinogobius maculafasciatus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4494",381842,"Rhinogobius maculafasciatus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4495",381842,"Rhinogobius maculafasciatus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4496",381850,"Sicyopterus japonicus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4497",381850,"Sicyopterus japonicus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4498",381850,"Sicyopterus japonicus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4499",380712,"Anguilla marmorata","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4500",381031,"Opsariichthys pachycephalus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4501",381031,"Opsariichthys pachycephalus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4502",381031,"Opsariichthys pachycephalus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4503",381180,"Chelon subviridis","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4504",381027,"Spinibarbus hollandi","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4505",381001,"Carassius auratus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4506",381657,"Eleotris melanosoma","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4507",381657,"Eleotris melanosoma","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4508",381656,"Eleotris fusca","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4509",381182,"Mugil cephalus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4510",381625,"Coptodon zillii","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4511",381821,"Periophthalmus modestus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4512",381821,"Periophthalmus modestus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4513",381821,"Periophthalmus modestus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4514",381179,"Chelon macrolepis","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4515",381179,"Chelon macrolepis","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4516",382918,"Arius maculatus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4517",382918,"Arius maculatus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4518",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4519",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4520",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4521",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4522",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4523",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4524",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4525",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4526",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4527",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4528",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4529",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4530",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4531",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4532",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4533",381308,"Ambassis miops","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4534",381904,"Pomadasys kaakan","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4535",381185,"Moolgarda cunnesius","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4536",381185,"Moolgarda cunnesius","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4537",381180,"Chelon subviridis","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4538",382058,"Nuchequula nuchalis","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4539",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4540",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4541",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4542",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4543",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4544",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4545",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4546",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4547",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4548",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4549",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4550",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4551",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4552",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4553",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4554",380997,"Acrossocheilus paradoxus","1 魚類",1,1300000003,"竹林大橋",130,24.74,121.09
"4555",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,24.8847,121.283
"4556",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,22.94081,120.36
"4557",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,24.8847,121.283
"4558",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,22.94081,120.36
"4559",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,24.8847,121.283
"4560",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,22.94081,120.36
"4561",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,24.8847,121.283
"4562",381623,"Oreochromis mossambicus","1 魚類",1,1140100002,"大溪橋",114,22.94081,120.36
"4563",381623,"Oreochromis mossambicus","1 魚類",1,1140300003,"水尾灣",114,25.0685,121.653
"4564",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4565",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4566",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4567",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4568",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4569",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4570",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4571",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4572",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4573",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4574",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4575",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4576",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4577",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4578",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4579",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4580",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4581",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4582",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4583",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4584",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4585",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4586",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4587",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4588",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4589",381623,"Oreochromis mossambicus","1 魚類",1,1140200002,"新店溪匯流口(秀朗橋-福和橋)",114,25.0077,121.531
"4590",381624,"Oreochromis niloticus","1 魚類",161,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4591",395254,"Pterygoplichthys pardalis","1 魚類",6,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4592",380711,"Anguilla japonica","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4593",381014,"Hypsibarbus pierrei","1 魚類",34,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4594",381031,"Opsariichthys pachycephalus","1 魚類",4,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4595",381001,"Carassius auratus","1 魚類",4,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4596",395408,"Channa striata","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4597",380712,"Anguilla marmorata","1 魚類",2,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4598",381624,"Oreochromis niloticus","1 魚類",14,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4599",381014,"Hypsibarbus pierrei","1 魚類",3,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4600",395488,"Amphilophus labiatus","1 魚類",4,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4601",381031,"Opsariichthys pachycephalus","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4602",382223,"Trichopodus trichopterus","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4603",395254,"Pterygoplichthys pardalis","1 魚類",2,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4604",381624,"Oreochromis niloticus","1 魚類",26,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4605",381033,"Gambusia affinis","1 魚類",25,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4606",382924,"Clarias fuscus","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4607",395254,"Pterygoplichthys pardalis","1 魚類",5,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4608",381035,"Poecilia reticulata","1 魚類",1,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4609",381014,"Hypsibarbus pierrei","1 魚類",4,1550000004,"牛稠溪橋",155,23.5136,120.44325
"4610",381624,"Oreochromis niloticus","1 魚類",2,1550100001,"義仁吊橋",155,23.4915,120.512
"4611",381016,"Microphysogobio alticorpus","1 魚類",1,1550100001,"義仁吊橋",155,23.4915,120.512
"4612",381031,"Opsariichthys pachycephalus","1 魚類",3,1550100001,"義仁吊橋",155,23.4915,120.512
"4613",381839,"Rhinogobius similis","1 魚類",2,1550100001,"義仁吊橋",155,23.4915,120.512
"4614",395254,"Pterygoplichthys pardalis","1 魚類",1,1550100001,"義仁吊橋",155,23.4915,120.512
"4615",395408,"Channa striata","1 魚類",1,1550100001,"義仁吊橋",155,23.4915,120.512
"4616",381031,"Opsariichthys pachycephalus","1 魚類",26,1550100001,"義仁吊橋",155,23.4915,120.512
"4617",381016,"Microphysogobio alticorpus","1 魚類",10,1550100001,"義仁吊橋",155,23.4915,120.512
"4618",381624,"Oreochromis niloticus","1 魚類",2,1550100001,"義仁吊橋",155,23.4915,120.512
"4619",381839,"Rhinogobius similis","1 魚類",2,1550100001,"義仁吊橋",155,23.4915,120.512
"4620",381836,"Rhinogobius candidianus","1 魚類",12,1550100002,"永順橋",155,23.50753,120.52843
"4621",381836,"Rhinogobius candidianus","1 魚類",6,1550000003,"竹崎大橋",155,23.52461,120.54635
"4622",380997,"Acrossocheilus paradoxus","1 魚類",1,1550000003,"竹崎大橋",155,23.52461,120.54635
"4623",381016,"Microphysogobio alticorpus","1 魚類",3,1550000003,"竹崎大橋",155,23.52461,120.54635
"4624",381836,"Rhinogobius candidianus","1 魚類",16,1550000003,"竹崎大橋",155,23.52461,120.54635
"4625",380997,"Acrossocheilus paradoxus","1 魚類",2,1550000003,"竹崎大橋",155,23.52461,120.54635
"4626",381031,"Opsariichthys pachycephalus","1 魚類",6,1550000003,"竹崎大橋",155,23.52461,120.54635
"4627",381016,"Microphysogobio alticorpus","1 魚類",3,1550000003,"竹崎大橋",155,23.52461,120.54635
"4628",381000,"Candidia barbata","1 魚類",5,1550000003,"竹崎大橋",155,23.52461,120.54635
"4629",381031,"Opsariichthys pachycephalus","1 魚類",2,1550000003,"竹崎大橋",155,23.52461,120.54635
"4630",380997,"Acrossocheilus paradoxus","1 魚類",53,1550000003,"竹崎大橋",155,23.52461,120.54635
"4631",381836,"Rhinogobius candidianus","1 魚類",29,1550000003,"竹崎大橋",155,23.52461,120.54635
"4632",381000,"Candidia barbata","1 魚類",17,1550000003,"竹崎大橋",155,23.52461,120.54635
"4633",382922,"Tachysurus brevianalis","1 魚類",1,1550000003,"竹崎大橋",155,23.52461,120.54635
"4634",381000,"Candidia barbata","1 魚類",26,1550000003,"竹崎大橋",155,23.52461,120.54635
"4635",381031,"Opsariichthys pachycephalus","1 魚類",27,1550000003,"竹崎大橋",155,23.52461,120.54635
"4636",380997,"Acrossocheilus paradoxus","1 魚類",36,1550000003,"竹崎大橋",155,23.52461,120.54635
"4637",381016,"Microphysogobio alticorpus","1 魚類",5,1550000003,"竹崎大橋",155,23.52461,120.54635
"4638",381836,"Rhinogobius candidianus","1 魚類",15,1550000003,"竹崎大橋",155,23.52461,120.54635
"4639",381000,"Candidia barbata","1 魚類",19,1550000001,"金福橋",155,23.51801,120.59427
"4640",381031,"Opsariichthys pachycephalus","1 魚類",8,1550000001,"金福橋",155,23.51801,120.59427
"4641",381836,"Rhinogobius candidianus","1 魚類",11,1550000001,"金福橋",155,23.51801,120.59427
"4642",380997,"Acrossocheilus paradoxus","1 魚類",2,1550000001,"金福橋",155,23.51801,120.59427
"4643",381016,"Microphysogobio alticorpus","1 魚類",1,1550000001,"金福橋",155,23.51801,120.59427
"4644",381845,"Rhinogobius rubromaculatus","1 魚類",2,1550000001,"金福橋",155,23.51801,120.59427
"4645",381836,"Rhinogobius candidianus","1 魚類",16,1550000001,"金福橋",155,23.51801,120.59427
"4646",381016,"Microphysogobio alticorpus","1 魚類",5,1550000001,"金福橋",155,23.51801,120.59427
"4647",381031,"Opsariichthys pachycephalus","1 魚類",3,1550000001,"金福橋",155,23.51801,120.59427
"4648",380991,"Hemimyzon formosanus","1 魚類",3,1550000001,"金福橋",155,23.51801,120.59427
"4649",381000,"Candidia barbata","1 魚類",11,1550000001,"金福橋",155,23.51801,120.59427
"4650",381030,"Onychostoma barbatulum","1 魚類",1,1550000001,"金福橋",155,23.51801,120.59427
"4651",380997,"Acrossocheilus paradoxus","1 魚類",39,1550000001,"金福橋",155,23.51801,120.59427
"4652",381000,"Candidia barbata","1 魚類",9,1550000001,"金福橋",155,23.51801,120.59427
"4653",381031,"Opsariichthys pachycephalus","1 魚類",2,1550000001,"金福橋",155,23.51801,120.59427
"4654",382922,"Tachysurus brevianalis","1 魚類",2,1550000001,"金福橋",155,23.51801,120.59427
"4655",381836,"Rhinogobius candidianus","1 魚類",17,1550000001,"金福橋",155,23.51801,120.59427
"4656",381845,"Rhinogobius rubromaculatus","1 魚類",3,1550000001,"金福橋",155,23.51801,120.59427
"4657",380991,"Hemimyzon formosanus","1 魚類",16,1550000001,"金福橋",155,23.51801,120.59427
"4658",381000,"Candidia barbata","1 魚類",12,1550000001,"金福橋",155,23.51801,120.59427
"4659",380997,"Acrossocheilus paradoxus","1 魚類",10,1550000001,"金福橋",155,23.51801,120.59427
"4660",382922,"Tachysurus brevianalis","1 魚類",1,1550000001,"金福橋",155,23.51801,120.59427
"4661",381027,"Spinibarbus hollandi","1 魚類",1,1300000001,"隆恩堰",130,24.79,121.03
"4662",381027,"Spinibarbus hollandi","1 魚類",1,1300000001,"隆恩堰",130,24.79,121.03
"4663",381027,"Spinibarbus hollandi","1 魚類",1,1300000001,"隆恩堰",130,24.79,121.03
"4664",381021,"Pseudorasbora parva","1 魚類",1,1300000001,"隆恩堰",130,24.79,121.03
"4665",381027,"Spinibarbus hollandi","1 魚類",1,1300000001,"隆恩堰",130,24.79,121.03
"4666",381019,"Tanakia himantegus","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4667",381011,"Hemibarbus labeo","1 魚類",1,1300000002,"溪洲大橋",130,24.83,120.98
"4668",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4669",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4670",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4671",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4672",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4673",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4674",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4675",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4676",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4677",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4678",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4679",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4680",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4681",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4682",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4683",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4684",382659,"Terapon jarbua","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4685",382635,"Acanthopagrus schlegelii","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4686",381652,"Butis koilomatodon","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4687",382658,"Pelates quadrilineatus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4688",381821,"Periophthalmus modestus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4689",381821,"Periophthalmus modestus","1 魚類",1,1300000004,"竹港大橋",130,24.84,120.94
"4690",381182,"Mugil cephalus","1 魚類",1,1140000011,"五股",114,25.10853,121.45755
"4691",381182,"Mugil cephalus","1 魚類",1,1140000011,"五股",114,25.10853,121.45755
"4692",381182,"Mugil cephalus","1 魚類",1,1140000011,"五股",114,25.10853,121.45755
"4693",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4694",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4695",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4696",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4697",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4698",381182,"Mugil cephalus","1 魚類",1,1140000007,"江子翠",114,25.04595,121.48511
"4699",381182,"Mugil cephalus","1 魚類",1,1140000002,"竹圍",114,25.15145,121.4438
"4700",381182,"Mugil cephalus","1 魚類",1,1140000001,"挖仔尾",114,25.15145,121.444
"4701",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4702",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4703",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4704",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4705",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4706",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4707",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4708",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4709",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4710",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4711",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4712",381182,"Mugil cephalus","1 魚類",1,1140000006,"台北橋",114,25.06321,121.50651
"4713",381858,"Taenioides cirratus","1 魚類",1,1140000011,"五股",114,25.10853,121.45755
"4714",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4715",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4716",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4717",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4718",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4719",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4720",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4721",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4722",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4723",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4724",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4725",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4726",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4727",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4728",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.1132,121.478
"4729",381179,"Chelon macrolepis","1 魚類",1,1140300004,"關渡",114,25.10853,121.45755
"4730",380957,"Hilsa kelee","1 魚類",1,1140100002,"大溪橋",114,24.8847,121.283
"4731",380957,"Hilsa kelee","1 魚類",1,1140100002,"大溪橋",114,22.94081,120.36
"4732",380957,"Hilsa kelee","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4733",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4734",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4735",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4736",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4737",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4738",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4739",381032,"Zacco platypus","1 魚類",1,1140300001,"員山子分洪侯硐介壽橋",114,25.0824,121.825
"4740",381032,"Zacco platypus","1 魚類",1,1140200003,"永定國小",114,25.0082,121.689
"4741",381032,"Zacco platypus","1 魚類",1,1140200003,"永定國小",114,25.01,121.68
"4742",381032,"Zacco platypus","1 魚類",1,1140200003,"永定國小",114,25.0082,121.689
"4743",381032,"Zacco platypus","1 魚類",1,1140200003,"永定國小",114,25.01,121.68
"4744",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4745",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4746",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4747",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4748",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4749",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4750",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4751",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4752",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4753",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4754",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4755",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4756",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4757",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
"4758",381032,"Zacco platypus","1 魚類",1,1140200004,"深坑白鷺橋",114,24.9993,121.609
